1,CTC-0054|102|11.6524|-62.8557|-436.44|,49.1703,12.3551,2.15231
1,CTC-0054|102|11.6524|-62.8557|-436.44|,37.9498,17.3707,-2.06622
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-52.8217,16.8002,-11.6141
1,CTC-0054|102|11.6524|-62.8557|-436.44|,44.8506,15.7444,-5.41804
1,CTC-0054|102|11.6524|-62.8557|-436.44|,39.0424,-11.5456,8.2072
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-41.4598,-13.831,12.6428
1,CTC-0054|102|11.6524|-62.8557|-436.44|,39.3354,22.8282,-13.4332
1,CTC-0054|102|11.6524|-62.8557|-436.44|,41.0712,-17.4133,14.6787
1,CTC-0054|102|11.6524|-62.8557|-436.44|,35.3248,-22.8092,6.07187
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-30.048,22.9383,1.04367
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-37.9212,4.53996,-3.60198
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-41.3697,-20.8001,-6.30382
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-65.8884,-11.2924,9.18641
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-53.9553,19.8688,-3.49412
1,CTC-0054|102|11.6524|-62.8557|-436.44|,22.0505,10.9268,1.6713
1,CTC-0054|102|11.6524|-62.8557|-436.44|,21.1938,7.33001,-1.17367
1,CTC-0054|102|11.6524|-62.8557|-436.44|,21.3865,2.71655,-0.496562
1,CTC-0054|102|11.6524|-62.8557|-436.44|,33.8212,2.62266,-0.576425
1,CTC-0054|102|11.6524|-62.8557|-436.44|,42.1218,5.99967,0.79352
1,CTC-0054|102|11.6524|-62.8557|-436.44|,43.2349,10.0253,-3.92873
1,CTC-0054|102|11.6524|-62.8557|-436.44|,37.2334,17.0874,-12.2549
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-30.7534,30.164,16.7272
1,CTC-0054|102|11.6524|-62.8557|-436.44|,19.3264,10.5251,-0.891288
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.0165,7.69785,0.0207362
1,CTC-0054|102|11.6524|-62.8557|-436.44|,43.1063,3.74251,-2.70297
1,CTC-0054|102|11.6524|-62.8557|-436.44|,41.7899,-6.97411,3.7502
1,CTC-0054|102|11.6524|-62.8557|-436.44|,34.4514,-17.9372,7.6921
1,CTC-0054|102|11.6524|-62.8557|-436.44|,15.5054,-11.1004,-0.917618
1,CTC-0054|102|11.6524|-62.8557|-436.44|,41.9268,8.35253,-0.613226
1,CTC-0054|102|11.6524|-62.8557|-436.44|,40.311,-7.21162,-0.184995
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-36.8178,18.4714,3.41269
1,CTC-0054|102|11.6524|-62.8557|-436.44|,15.117,-13.1656,-0.756843
1,CTC-0054|102|11.6524|-62.8557|-436.44|,49.293,22.0623,-16.2819
1,CTC-0054|102|11.6524|-62.8557|-436.44|,40.7369,33.9777,-12.5287
1,CTC-0054|102|11.6524|-62.8557|-436.44|,42.888,28.0341,-3.79872
1,CTC-0054|102|11.6524|-62.8557|-436.44|,40.0831,4.83649,-0.753034
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-43.1694,6.08182,1.0249
1,CTC-0054|102|11.6524|-62.8557|-436.44|,55.4365,-23.9417,-8.56784
1,CTC-0054|102|11.6524|-62.8557|-436.44|,44.1739,-29.9703,-20.4781
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-37.6419,35.397,-8.99259
1,CTC-0054|102|11.6524|-62.8557|-436.44|,32.4755,-30.2843,20.4052
1,CTC-0054|102|11.6524|-62.8557|-436.44|,49.1723,29.9986,-12.632
1,CTC-0054|102|11.6524|-62.8557|-436.44|,42.6712,17.109,-2.69555
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-47.6274,-6.89991,-0.584299
1,CTC-0054|102|11.6524|-62.8557|-436.44|,21.9195,8.11148,4.51029
1,CTC-0054|102|11.6524|-62.8557|-436.44|,57.3643,-24.5757,0.51393
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-47.7094,45.3262,-23.8465
1,CTC-0054|102|11.6524|-62.8557|-436.44|,24.6054,5.89799,0.377643
1,CTC-0054|102|11.6524|-62.8557|-436.44|,54.9598,-24.9871,7.3815
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-47.6948,40.9312,-14.9817
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-53.2685,-15.0111,5.15602
1,CTC-0054|102|11.6524|-62.8557|-436.44|,52.7474,-18.3682,18.3064
1,CTC-0054|102|11.6524|-62.8557|-436.44|,46.2062,-25.0289,14.2683
1,CTC-0054|102|11.6524|-62.8557|-436.44|,33.6256,-23.7249,11.6749
1,CTC-0054|102|11.6524|-62.8557|-436.44|,34.0614,-26.2809,22.6247
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-57.6277,23.1977,-13.8829
1,CTC-0054|102|11.6524|-62.8557|-436.44|,29.6566,7.3725,-3.59066
1,CTC-0054|102|11.6524|-62.8557|-436.44|,48.7845,25.4405,-2.86036
1,CTC-0054|102|11.6524|-62.8557|-436.44|,46.3875,44.4192,-4.08
1,CTC-0054|102|11.6524|-62.8557|-436.44|,56.47,37.7279,-4.29924
1,CTC-0054|102|11.6524|-62.8557|-436.44|,60.2212,25.5865,-8.16438
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-61.6827,27.271,-16.624
1,CTC-0054|102|11.6524|-62.8557|-436.44|,35.7753,9.47087,2.2076
1,CTC-0054|102|11.6524|-62.8557|-436.44|,49.1855,23.5373,-1.2526
1,CTC-0054|102|11.6524|-62.8557|-436.44|,47.5178,26.8108,1.38899
1,CTC-0054|102|11.6524|-62.8557|-436.44|,38.8809,18.9427,0.825142
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-62.8646,22.5813,-19.5807
1,CTC-0054|102|11.6524|-62.8557|-436.44|,38.2538,13.0586,1.10531
1,CTC-0054|102|11.6524|-62.8557|-436.44|,46.9837,-10.0523,2.30935
1,CTC-0054|102|11.6524|-62.8557|-436.44|,43.1757,-18.592,-0.164214
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-58.3584,-21.9692,14.4879
1,CTC-0054|102|11.6524|-62.8557|-436.44|,35.4143,13.8548,-10.0602
1,CTC-0054|102|11.6524|-62.8557|-436.44|,41.7034,-14.4496,6.10655
