@relation 'ctc'
@attribute TP_FP real
@attribute FEATURE_1 real
@attribute FEATURE_2 real
@attribute FEATURE_3 real
@data
1,-4.39584,-2.12139,1.75375
1,6.9165,-3.8569,-2.10013
1,6.81709,-4.77453,-1.61987
1,-5.94462,4.16807,-1.12982
1,-4.20947,3.72396,1.03383
1,8.41632,-3.63222,-0.198573
1,6.94439,-4.2538,-0.952911
1,-4.98029,2.7481,-1.8076
1,26.7748,-12.7359,-2.90102
1,19.7309,-10.2337,-3.47402
1,14.8731,-7.92437,-5.8067
1,10.4558,-6.41719,-2.12168
1,7.66166,-4.44029,3.79649
1,9.25644,-3.91208,3.74534
1,6.28449,-4.8105,2.20397
1,-6.26294,2.05492,-0.541093
1,59.9632,10.9076,-10.725
1,53.4526,-10.3251,4.44308
1,45.3824,-11.5442,-2.84916
1,37.6567,-10.3997,-5.96845
1,30.7634,-10.269,-3.42183
1,25.8016,-9.42498,-3.75396
1,21.433,-9.03093,-4.19284
1,16.7715,-7.14958,-1.31606
1,12.9177,-5.43853,4.19047
1,10.1751,7.19864,-5.76914
1,-7.25319,6.86758,4.88893
1,-9.02715,5.74353,-1.44532
1,57.9422,20.0729,-8.00285
1,61.1078,16.9941,-2.19052
1,53.6354,10.7774,-3.62925
1,46.2527,-6.14387,3.45786
1,40.0325,-4.75124,-2.24037
1,35.0331,-5.76372,-2.1309
1,31.1152,-7.8012,-2.7581
1,26.7744,-9.11398,-3.82502
1,21.88,-7.60855,-2.44331
1,17.618,-7.38726,3.40682
1,14.2576,-8.83502,7.24812
1,12.2274,-10.4746,4.1804
1,-11.5953,11.3139,-1.50199
1,57.9561,26.0401,-0.957495
1,59.9707,22.6172,3.26918
1,53.5359,16.7517,0.706167
1,47.6679,9.93515,-2.15652
1,43.0256,4.1573,-1.84736
1,39.2056,-1.47249,0.00179425
1,35.6117,-4.29195,-2.99532
1,31.2627,-7.27354,-5.1664
1,26.506,-7.22339,-4.04907
1,22.6032,-7.83989,2.75859
1,20.0816,-8.73245,7.04097
1,18.9334,-9.35458,4.19281
1,18.3469,-9.43517,-1.05516
1,53.3023,27.3669,2.77792
1,57.4877,24.7654,4.86777
1,53.2391,20.142,1.75149
1,48.5143,13.6168,-0.6771
1,45.0184,8.30177,-1.52227
1,42.068,4.89488,-2.48924
1,38.9693,-3.97577,0.670008
1,35.3058,-5.41538,-3.29607
1,31.5243,-4.45665,-3.51788
1,28.7405,-3.02728,2.09909
1,27.4389,6.88147,-2.69504
1,27.0607,4.75136,-2.79608
1,26.7469,-3.05213,-0.128447
1,-55.79,-27.9759,4.25478
1,44.3462,23.0034,3.31375
1,53.7855,25.2854,2.36675
1,52.7967,24.4052,-0.739419
1,48.429,18.9225,-2.04725
1,45.24,12.6011,-2.34871
1,42.9972,8.68234,-2.26597
1,40.8722,4.77103,-1.84832
1,38.5094,-3.03761,1.70234
1,36.2315,-4.2567,2.64553
1,35.3813,4.1339,-0.316049
1,-60.7227,-24.9536,-3.82605
1,47.9238,25.4917,-0.183925
1,52.7347,29.6078,-1.66586
1,42.6771,6.52019,0.534824
1,-66.5735,-22.5183,0.273482
1,40.3686,20.7411,0.405641
1,51.8867,32.4098,0.346178
1,47.0585,6.36298,1.38511
1,-59.8006,-20.7066,14.8871
1,34.2794,4.93505,-1.20912
1,48.3013,28.6509,-0.899717
1,47.0937,6.32338,2.39252
1,-46.9013,29.8124,-12.0552
1,43.1941,17.1521,-9.73928
1,51.0655,35.3772,-6.44445
1,42.8197,6.49909,3.60153
1,-41.9256,34.5167,3.83477
1,38.4551,-19.0315,5.36856
1,49.1401,31.2956,-14.2601
1,49.4082,37.2709,-8.16003
1,46.1907,27.4566,-3.55113
1,40.5203,15.9066,-1.0274
1,34.6498,6.45525,-0.396668
1,31.1437,-4.3867,2.78251
1,31.0333,-5.62085,2.95476
1,33.2585,3.75545,0.274571
1,35.6592,6.6212,3.52093
1,36.9605,6.17848,4.00797
1,-55.3881,12.704,-3.67487
1,-46.9312,31.7062,-1.24767
1,-48.7315,25.6113,1.64939
1,-50.3856,17.6105,3.17236
1,-52.6386,6.90677,2.34385
1,-54.7387,-6.37976,2.40428
1,-55.039,-11.553,0.484472
1,-53.7671,-9.38055,-0.945282
1,-52.0819,-4.64316,0.10535
1,-49.8997,5.40997,-1.60413
1,-47.2813,8.76034,1.39121
1,65.7098,-21.8278,16.1629
1,47.7045,-26.1675,8.28372
1,68.6705,27.1367,-14.6604
1,63.4997,22.8481,-13.1813
1,46.2702,-17.4128,15.3125
1,28.2135,-19.4584,7.04601
1,-15.3192,13.9868,0.0549519
1,-9.56647,-5.57194,4.79379
1,-13.0376,-8.56378,3.28661
1,-22.9366,8.62371,-5.76958
1,-25.0656,10.2869,-4.91471
1,-27.1587,5.60217,-4.6758
1,60.9281,25.4226,-8.75719
1,47.8694,18.8276,-12.1362
1,33.5529,-12.8454,11.7054
1,22.8793,-10.0368,6.01328
1,15.8619,-7.40907,2.17932
1,12.1107,-7.21872,-2.81542
1,-10.351,9.27965,-4.84025
1,-11.1951,6.41502,-2.70132
1,-10.6471,6.86169,1.0694
1,-12.5795,8.95996,3.55216
1,-14.7236,6.10097,3.94609
1,-16.2002,4.9115,-0.552355
1,57.7546,24.9831,-9.18194
1,49.7669,22.8368,-10.8331
1,37.7499,18.4715,-9.58912
1,29.4503,13.3144,-6.96397
1,25.1308,9.1326,-4.49639
1,22.2559,4.84717,-2.86393
1,19.3042,-4.24634,2.84821
1,15.7796,-4.97985,4.62954
1,14.3154,5.12066,-0.131719
1,15.6881,6.66165,0.603899
1,16.71,5.15691,-2.02314
1,16.6974,-3.82655,0.392211
1,-62.6431,-26.3834,4.12172
1,51.1266,28.772,-9.06842
1,41.4909,28.1854,-5.75991
1,35.0871,21.8508,-2.61356
1,32.7791,15.6474,-0.0284171
1,31.4887,11.0146,1.91473
1,29.9796,8.60153,-0.0422409
1,28.2952,8.62211,-3.2238
1,28.2111,7.41706,-0.544292
1,29.7188,6.05343,3.40511
1,30.791,6.59076,1.20696
1,30.9633,3.88814,-0.822229
1,-72.2607,-17.2756,6.94747
1,53.3199,30.3123,-4.87288
1,47.316,35.1596,-1.27761
1,42.9746,28.2836,1.50082
1,40.9253,20.2781,3.50371
1,39.3206,14.7304,4.79476
1,38.1566,10.0269,2.74089
1,37.9693,7.31792,-2.22662
1,39.7431,5.05933,-2.53139
1,42.6647,4.66361,0.342352
1,44.7281,6.29641,-0.0575008
1,45.5407,4.38042,-0.513578
1,-62.9072,18.1391,-5.49519
1,56.7085,21.1083,-3.4643
1,54.0542,34.446,-0.618366
1,50.3527,31.2152,2.17429
1,48.1692,22.4517,4.20114
1,45.8398,-4.28826,4.03794
1,50.387,4.06071,-1.40686
1,55.9897,5.13877,0.568141
1,-40.0614,33.4696,6.08857
1,58.0914,-9.16411,4.98401
1,58.5393,27.6292,-6.29158
1,54.872,30.9582,-2.0727
1,52.8855,22.5269,1.36096
1,59.519,7.0413,3.14204
1,40.2755,-23.4191,17.9916
1,60.2751,20.6535,-12.8341
1,56.8749,30.031,-7.41098
1,55.1185,22.5278,-2.89003
1,50.6984,14.1014,-0.214196
1,44.6356,8.53141,0.248763
1,41.2573,5.93402,-2.58239
1,43.0076,5.75924,-4.35684
1,48.04,6.53978,-0.259676
1,53.3028,7.98316,4.3204
1,57.0423,8.38847,4.95769
1,-15.2676,10.2774,-5.92493
1,-10.4375,8.95187,-6.21222
1,-11.1127,7.30928,-2.21816
1,-18.3542,10.8223,2.72971
1,-23.2013,21.8673,0.435952
1,27.1827,-26.7101,0.580666
1,-32.6197,24.0666,2.69534
1,-40.3688,16.6098,4.92935
1,-47.9245,9.60988,5.56808
1,-54.7678,6.27164,-0.564978
1,-60.2632,-9.91562,3.98685
1,-63.2751,-14.6884,1.41593
1,-63.1663,-13.0061,-0.175936
1,-60.4832,-8.04434,1.491
1,-56.2999,7.06097,-2.82578
1,-52.1598,10.9803,1.80661
1,-24.0774,15.1252,1.39455
1,-26.6732,25.679,-1.01707
1,-29.8465,28.6096,-2.00436
1,-36.2261,23.1917,-0.386379
1,-31.2096,22.1762,1.47399
1,-31.9967,31.7954,-0.105317
1,-35.0507,31.5655,-1.96238
1,-37.2686,31.5382,4.00365
1,39.9624,-37.1239,3.12491
1,-40.9919,37.0086,0.700843
1,42.3763,-41.9078,6.98803
1,49.3629,-41.8987,5.6994
1,57.2497,-46.0991,7.05051
1,54.5594,-34.8406,20.9035
1,-28.2769,17.2633,5.26642
1,-32.8102,19.899,7.72752
1,-36.8604,21.5675,4.67143
1,-39.4096,22.2466,-0.285939
1,32.6618,-16.3998,14.4561
1,26.2859,9.40891,-8.75384
1,21.636,6.36218,-2.56338
1,18.2553,3.42325,1.74828
1,17.2576,4.58943,-3.0908
1,18.9427,-8.46728,3.22728
1,21.7251,-12.3064,2.02157
1,23.6778,-17.8633,3.73445
1,24.9283,-23.0033,2.7752
1,-26.1423,25.8876,-0.449035
1,32.5131,22.7064,-10.8748
1,31.3075,16.9872,-4.64676
1,29.081,14.0672,0.0919316
1,26.3903,12.5657,3.77802
1,25.1353,7.82333,5.03806
1,25.6315,3.46546,0.8111
1,27.2998,-3.16009,-0.42584
1,28.4597,-8.63243,0.644419
1,28.6558,-12.9071,1.62023
1,29.0798,-15.0184,0.0392773
1,31.92,23.0811,-7.63505
1,31.5812,22.5089,-3.12468
1,34.4839,18.0096,0.388083
1,34.3808,17.1616,2.75168
1,33.8726,14.0436,2.99199
1,35.1241,7.09869,0.81797
1,37.4329,-2.62812,1.61828
1,38.9488,-4.9536,0.345081
1,39.0361,-6.26914,1.70308
1,39.1022,-6.46841,1.28603
1,38.4889,10.8731,-8.93224
1,32.8994,21.2911,-4.95519
1,38.1536,17.2371,-1.3172
1,40.1458,16.6011,0.771007
1,39.2926,16.2674,1.16361
1,40.3826,11.5252,-0.0668332
1,43.9169,6.65439,-2.59881
1,47.1119,4.92123,-2.77436
1,48.8302,5.05031,-0.416543
1,49.9438,5.01436,0.905585
1,44.6147,42.0219,9.03346
1,36.8832,-33.8242,33.5275
1,-76.6308,34.6972,16.7321
1,-85.7347,39.0041,0.757867
1,-62.6515,46.3369,-9.79347
1,49.1181,-28.5973,-13.4509
1,43.1131,-11.9639,0.97128
1,35.4627,17.1539,-7.94448
1,39.9615,14.6668,-3.81689
1,42.9692,12.5905,-0.944725
1,41.4588,13.2207,0.601557
1,40.7721,11.4009,0.798329
1,43.9693,9.10882,-1.16373
1,48.0886,9.22226,-1.0847
1,51.2368,10.2237,1.97839
1,53.5574,11.1888,3.17242
1,33.4304,6.29315,-6.1061
1,35.4414,6.09846,-4.39511
1,37.1479,5.87633,-2.39893
1,36.9779,4.66686,-1.39987
1,33.0093,2.98623,0.378753
1,24.9238,4.12738,1.49942
1,16.1428,5.44152,-0.861597
1,9.24987,-8.91689,6.64841
1,-18.0757,7.51363,3.57922
1,-25.7261,6.93003,-2.64026
1,-31.5206,-10.1721,4.8324
1,-35.5708,-14.7074,2.12583
1,-37.006,-13.6882,0.583362
1,-35.4735,-8.95574,2.45911
1,-32.2423,7.76647,-3.09359
1,-29.0895,11.2886,2.00451
1,34.2719,-7.55814,1.8803
1,35.051,-7.07168,2.44008
1,35.5804,-5.3585,3.94282
1,34.7311,4.40829,-3.26756
1,30.2807,2.92881,-0.212579
1,22.5363,2.26349,1.18555
1,15.0009,-4.07513,3.86275
1,-13.2218,8.98662,5.36246
1,-21.9997,8.82404,1.52079
1,-28.7528,9.48847,-4.89136
1,-33.5541,-11.2214,8.18774
1,-36.757,-12.9828,5.15013
1,-37.8081,-9.5311,2.20406
1,-36.6626,-6.55251,3.72703
1,-34.3844,8.53074,-5.22013
1,-32.2591,9.78045,-2.6034
1,34.5934,-9.6277,-0.569067
1,34.062,-10.496,0.168683
1,33.8866,-8.81096,2.45712
1,33.2023,-6.10289,4.49081
1,29.4386,4.05379,-3.5507
1,23.4527,-4.31077,2.5272
1,17.4803,-11.2106,2.30749
1,-20.5619,12.9967,1.47414
1,-28.677,12.0138,-2.30017
1,-34.1881,12.3363,-8.25244
1,-37.3917,-12.7132,11.3303
1,-38.9441,-11.2798,8.26942
1,-38.9886,-4.9769,3.81225
1,-37.9374,3.40499,-2.53234
1,-36.5527,6.83276,-5.60254
1,-35.507,-6.42902,6.07446
1,34.0556,-12.4808,2.05806
1,32.9034,-14.5673,2.04964
1,33.3036,-12.7304,3.60466
1,34.443,-9.91408,5.83396
1,33.4182,-9.39048,5.86921
1,30.0487,-13.8663,3.82284
1,25.5739,-22.4076,0.523527
1,-31.7001,21.7986,-3.78011
1,-38.9174,19.7465,-8.36361
1,-42.691,18.6651,-13.1257
1,-40.7027,7.95325,-2.3501
1,-39.1599,4.34655,1.69194
1,-38.1585,5.54863,-2.79511
1,32.2962,-16.7681,6.33097
1,32.2438,-20.0137,5.68286
1,34.9774,-18.3854,6.3523
1,39.5246,-16.4291,8.01481
1,41.8042,-18.7078,7.39932
1,38.5734,-26.2586,2.9907
1,-36.5908,31.4076,-4.48838
1,-46.3009,25.0307,-11.937
1,-40.8169,9.78695,3.80544
1,-39.6404,6.11781,2.7783
1,-39.263,2.68769,-0.166268
1,29.9859,-23.0307,8.60465
1,33.0691,-27.2604,8.78535
1,39.4066,-26.1617,9.59658
1,47.0848,-25.7773,10.5554
1,49.4861,-30.7235,8.45208
1,-40.8627,40.1221,1.03065
1,-43.5486,14.4719,5.49772
1,-41.9666,7.99177,6.24488
1,-41.3895,5.67023,1.38573
1,-35.8107,35.6017,10.8996
1,45.0378,-34.9477,13.455
1,53.2682,-35.6511,13.9418
1,51.2994,-42.3451,10.345
1,24.6261,-7.87478,7.3741
1,20.0459,11.8207,-5.46766
1,17.4962,9.61402,-8.14691
1,-26.3062,14.8758,-2.82204
1,46.952,34.8206,-6.98771
1,25.2192,11.0613,-3.32775
1,24.6385,18.5794,-0.919579
1,25.8057,16.0662,-0.880613
1,28.0561,7.6429,-3.03883
1,27.1545,-5.71053,2.56644
1,24.4939,-5.66144,0.606789
1,22.3848,-4.05187,-0.214613
1,57.049,45.2921,24.977
1,44.2723,35.7529,-10.427
1,-56.1852,33.3435,20.7491
1,-78.1195,27.5193,5.30591
1,-70.6026,25.1022,-6.49989
1,-48.9187,21.6788,-12.24
1,-26.4334,15.1283,-11.6579
1,-12.6087,8.39207,-1.63511
1,14.4746,-6.87793,6.43891
1,25.0736,11.8839,-2.71572
1,28.6404,18.7217,0.704465
1,31.491,17.698,2.88794
1,34.8997,12.216,1.8089
1,35.7198,10.9731,-1.4621
1,34.6406,11.5079,-1.47948
1,33.3306,12.3404,-0.332951
1,55.331,-5.01561,4.59847
1,56.0313,4.40807,-2.6615
1,55.5981,4.67493,0.971817
1,52.4158,5.49099,2.48719
1,45.9342,5.64525,3.18739
1,37.8143,7.52672,3.50818
1,30.7896,7.99921,4.45374
1,25.2636,5.72806,4.69181
1,20.1981,6.28393,0.67936
1,15.3342,5.98998,-3.59578
1,10.3285,-8.42838,4.41906
1,-12.3949,6.32086,2.18741
1,-13.2026,4.72772,0.9348
1,-10.2789,5.78884,1.92612
1,8.67794,-5.27164,4.29859
1,10.1286,6.41001,-0.853547
1,55.5066,-5.74666,1.67205
1,55.7506,-3.69171,2.03072
1,54.4943,3.5464,0.0754912
1,24.0113,8.11569,3.4751
1,18.8108,9.08577,-0.590707
1,13.8545,9.45177,-4.90484
1,9.58413,-9.07897,8.05064
1,-11.0297,6.16525,5.4365
1,-9.81423,4.46914,2.9413
1,-7.71765,5.74348,1.84015
1,7.9987,-5.98935,2.75971
1,8.0632,-3.87968,3.78266
1,54.8416,-6.47904,0.499428
1,54.1477,-4.56756,0.961932
1,51.6539,2.56224,0.206095
1,25.0554,14.7366,3.09239
1,20.4591,14.0948,0.202419
1,17.1947,12.1473,-3.44252
1,16.055,8.32433,-7.40889
1,14.3292,-10.5876,5.30289
1,10.9372,-10.3426,3.78391
1,-6.81299,6.33923,3.39059
1,5.28945,-3.36366,0.66685
1,5.76835,-4.46434,0.460656
1,-5.73663,4.48328,1.01383
1,52.7903,-7.20056,3.34885
1,50.7247,-5.35465,3.3476
1,46.8633,3.99746,0.893999
1,25.9031,16.7115,-1.87485
1,25.7404,10.3842,-6.04938
1,25.1142,-9.11957,3.83234
1,23.8315,-12.2373,-0.193876
1,21.1857,-14.0356,-0.807808
1,16.8933,-11.7659,0.674275
1,11.2446,-7.04203,2.82869
1,5.33493,4.24115,-3.12784
1,4.09655,-1.67954,0.706595
1,-3.1558,2.19936,-0.3398
1,48.7579,-8.15676,7.77765
1,45.3863,7.34974,-6.16999
1,40.9381,7.39674,0.817465
1,34.0846,11.8175,-2.93935
1,31.1111,-11.5896,5.61694
1,27.0827,-16.9171,-3.39216
1,25.6334,-18.4514,-11.8925
1,25.7199,-20.3875,-13.6345
1,24.8248,-20.4598,-9.58877
1,21.8716,-15.7439,-3.69383
1,17.1253,-9.59858,1.69427
1,11.5959,-5.2339,4.66084
1,6.77833,4.60692,-3.20945
1,4.71045,-2.6074,1.79504
1,42.1557,11.4791,-9.75627
1,38.8129,11.0502,-7.71922
1,36.631,9.83092,-1.44899
1,37.7279,8.91283,2.44033
1,33.8598,-15.5617,3.41156
1,-27.2523,20.0516,-6.79632
1,-33.8772,-20.3694,10.6575
1,-22.3705,21.5512,-7.58413
1,20.6945,-14.4553,1.52636
1,15.7907,-9.29014,6.42387
1,10.4902,-6.81884,6.70417
1,9.65628,-5.79654,2.23472
1,33.354,13.3926,-12.7245
1,33.1144,12.9686,-12.4353
1,35.7894,11.5346,-10.5426
1,40.548,-12.7865,10.5274
1,39.6358,-21.3668,7.30972
1,-34.1051,22.0444,-0.355236
1,-22.9238,21.7549,3.61188
1,18.4745,-16.5981,8.13472
1,-13.5258,11.3473,8.38958
1,-12.2635,10.2858,2.47048
1,25.4467,-18.192,12.4804
1,29.3359,-22.0669,13.4613
1,35.0782,-24.5357,13.4437
1,40.1439,-29.2375,11.0769
1,-38.4994,34.9559,5.34563
1,-34.8418,21.2177,8.1416
1,-27.6808,20.2309,10.9808
1,-24.153,13.3905,9.6375
1,-22.8361,11.9194,2.60259
1,45.6922,39.1722,14.2564
1,33.8716,22.86,-2.49222
1,-32.3838,21.8022,-1.79605
1,-60.7243,-15.2342,10.2511
1,-71.5116,-20.6678,2.1816
1,-69.5645,-20.0252,-1.52144
1,-60.6864,-16.0256,-2.77332
1,-46.8684,-11.3155,-0.991998
1,-30.5827,-7.43765,7.29408
1,17.6726,-15.6139,-2.43876
1,23.1232,-5.39581,3.8135
1,21.4763,8.77745,-0.593237
1,16.7008,9.90313,-0.492515
1,12.9181,9.28844,-3.91477
1,10.859,7.4859,-6.01815
1,10.8313,-5.44918,3.80035
1,40.4956,-3.76226,2.40059
1,40.6763,2.23359,-2.0653
1,40.2435,2.7691,0.93291
1,38.7669,4.31124,1.56463
1,36.7352,3.60666,1.91775
1,35.4816,3.3585,2.46841
1,35.8308,4.17484,3.11415
1,36.5569,4.0436,3.24015
1,36.4341,4.30405,0.943558
1,35.324,4.09435,-2.33389
1,32.9513,-5.86684,3.17509
1,29.8622,-8.64055,1.76309
1,27.6445,-9.4983,1.01526
1,26.7146,-7.54179,2.22814
1,26.1619,5.12858,-3.42871
1,25.4633,7.15788,0.469743
1,27.9338,19.5459,-10.0381
1,25.1309,16.3904,-7.80348
1,22.0873,1.41881,-0.86009
1,34.3768,13.3135,-12.9974
1,30.4609,-15.2512,13.3952
1,28.9069,-16.5271,13.5173
1,27.1648,-15.2706,14.1971
1,23.8015,15.2506,-10.3889
1,20.2275,14.8874,-3.98717
1,25.0984,-18.0842,-0.523944
1,-24.8965,13.307,-2.89241
1,-26.811,9.24177,-3.26833
1,-26.026,14.13,-2.04054
1,-21.2598,20.7029,1.47815
1,23.868,-12.3518,5.93472
1,21.584,9.91873,-2.82752
1,35.5365,11.5927,-4.22445
1,31.3827,-4.23557,1.9264
1,20.4159,-15.7309,-7.06609
1,-29.1698,-14.0765,-0.863513
1,-23.5498,-11.5395,7.11188
1,19.0625,-12.1798,-2.79003
1,22.6559,4.04013,-1.88542
1,17.4204,7.80241,5.0415
1,10.0328,9.26983,7.76153
1,11.0246,9.3384,2.41534
1,28.1729,12.9598,-5.33953
1,23.568,14.1513,-5.02077
1,22.051,13.5325,-6.66019
1,27.366,-12.3186,7.1689
1,25.9208,-21.6999,-1.43862
1,-33.2779,-11.3807,7.02944
1,-21.6313,11.4142,1.94542
1,21.5204,-11.8297,8.62114
1,19.1723,11.2967,-4.80241
1,12.8633,9.45638,-0.814664
1,11.6025,3.27777,0.682588
1,19.5773,11.8471,-8.6314
1,19.3762,-12.9354,12.3422
1,22.4973,-19.5084,11.1911
1,-28.0937,27.8459,5.66906
1,-38.3344,24.4587,-3.42065
1,-27.6287,19.2015,13.9576
1,-20.0545,19.0788,17.5255
1,19.7533,-15.6071,10.6062
1,19.6451,-13.5532,3.49702
1,-23.4696,14.5724,8.76526
1,-40.7657,25.147,15.0982
1,-36.0287,27.8285,10.19
1,-33.6344,29.7998,3.71928
1,37.7965,-34.6125,28.1192
1,-43.6751,30.6646,18.7028
1,-51.4738,17.9066,-8.6609
1,-57.766,-38.5143,7.42798
1,-76.1412,-39.7389,-0.724126
1,-88.2352,-31.1991,-4.73924
1,-89.1992,-23.8366,-4.98273
1,-81.3441,-17.7416,-2.04845
1,-67.8783,-12.2378,5.8775
1,-53.1207,15.6739,-6.97178
1,-41.1404,20.6521,-2.25144
1,-34.0708,18.5906,0.939001
1,-32.1098,12.5969,2.00501
1,-33.757,7.4005,0.996602
1,-36.6803,5.25727,-1.60266
1,-39.1182,4.69479,-3.78276
1,17.6941,-2.54958,0.248443
1,17.222,-2.01982,0.0767911
1,16.5552,0.381489,-0.0629489
1,16.0313,1.88161,0.242098
1,16.6647,1.16066,0.578975
1,18.8583,1.15877,0.88118
1,22.3908,2.57606,1.61174
1,26.1949,3.08056,1.97905
1,29.1333,2.2504,0.885114
1,31.0379,2.12839,-2.00326
1,31.7843,-3.84389,1.78443
1,31.3149,-4.77064,1.18752
1,30.5033,-5.51452,0.842691
1,29.865,-5.0224,1.54872
1,29.147,3.25668,-2.54376
1,28.437,4.61511,0.159706
1,41.6487,-13.9317,-7.64332
1,37.2563,-19.4796,-9.34412
1,34.3591,-21.5036,-6.90188
1,34.275,-20.553,-2.37576
1,34.8014,-16.1141,1.88141
1,34.4464,-13.4841,-6.91894
1,25.5404,-23.4556,-16.617
1,-30.0499,-19.9186,17.0368
1,-29.7359,-18.5339,14.4602
1,-25.0696,18.4842,-13.6029
1,25.9184,-16.6641,-7.06148
1,30.9749,-6.29122,-1.19152
1,28.271,-13.6907,6.28588
1,-22.4994,19.7045,-6.37751
1,-31.6311,-16.8534,5.32104
1,-29.9634,-22.0324,-6.50479
1,-24.1527,-16.2677,-0.00917002
1,-16.3757,11.8708,-6.89239
1,23.7688,-7.65605,2.22824
1,37.3114,7.77483,0.0268609
1,33.0423,5.89415,2.3292
1,26.6619,12.3451,-3.00878
1,20.2941,18.01,-10.1147
1,20.2912,-17.853,7.86756
1,-26.0116,6.74173,-3.14653
1,-22.9133,5.19562,-4.39822
1,-15.2834,12.5494,11.0811
1,21.9398,16.1316,-8.40142
1,24.2907,15.0332,-3.47675
1,24.5672,8.6709,-0.341616
1,24.5904,3.00678,1.28468
1,27.1818,3.14983,-1.58797
1,27.0565,3.08501,-1.70157
1,26.3103,9.15976,-7.41787
1,25.8786,-13.8156,12.0931
1,23.0996,-20.6505,6.02984
1,-27.7971,13.0148,-6.77316
1,-26.8912,21.1431,-2.05095
1,24.2174,-20.6775,11.8603
1,28.0903,-15.72,14.6982
1,31.9418,-12.3003,9.01195
1,34.0102,-10.2523,3.44501
1,-6.23673,4.04772,-2.51613
1,10.7615,-10.6481,2.02202
1,18.6089,-16.063,7.34523
1,25.9506,-21.7054,8.91954
1,28.9464,-27.9093,3.62115
1,-35.343,32.6016,8.59224
1,35.3075,-31.9159,6.84269
1,38.0036,-29.9374,2.74386
1,-66.7555,28.1169,15.912
1,-69.5605,29.1764,10.7616
1,-70.2249,17.3794,-0.602581
1,-68.0438,-21.2022,6.6036
1,-70.7191,-35.1609,1.3835
1,-82.0449,-35.0973,1.0876
1,-90.3647,-31.9483,2.7368
1,-91.9507,-27.0156,4.48623
1,-87.1556,-20.0494,7.72646
1,-78.9283,-12.9794,11.8466
1,-71.3201,13.4031,-7.80996
1,-66.8639,11.2242,-5.08635
1,-65.9195,7.54785,-4.50465
1,-67.2477,-4.84678,3.70536
1,-69.3294,-5.21136,-0.398571
1,-71.109,-5.49943,-3.54043
1,7.83089,-1.37603,-0.811795
1,6.924,-1.72244,-0.923894
1,5.86716,-1.24839,-0.630003
1,4.7235,-0.809794,-0.0052556
1,4.26249,-0.673908,-0.0717459
1,5.30746,0.351413,-0.325414
1,7.593,1.78168,0.570482
1,10.6717,2.22307,0.804909
1,13.7125,0.853932,0.14086
1,16.6886,-2.01599,0.83411
1,19.4193,-2.04912,0.787073
1,21.2567,-1.47145,0.679381
1,21.9686,-2.13797,0.508578
1,21.6973,-2.82782,0.707058
1,20.7278,-1.77793,1.46574
1,19.6379,2.38125,-0.152181
1,45.1232,-14.8595,-11.5508
1,44.0332,-19.5795,-13.5741
1,43.3273,-19.694,-12.4496
1,43.1523,-16.6344,-8.15087
1,43.1438,-11.3606,-4.57158
1,40.8743,-19.0144,-11.5892
1,38.5067,-22.8831,-13.6177
1,37.8283,-20.9697,-12.6241
1,38.7719,-16.6514,-8.12707
1,40.3947,-8.51407,-1.85773
1,38.7478,-10.7115,-0.054678
1,35.1231,-19.5253,-6.18733
1,32.3369,-22.3612,-7.5018
1,31.4682,-20.2351,-4.86472
1,32.4023,-18.1707,1.08415
1,34.6812,-11.7533,7.16795
1,37.6257,11.4776,-1.75412
1,48.2016,7.01486,-1.14673
1,43.945,12.9624,1.43464
1,40.2241,18.4708,1.10691
1,36.7523,17.6586,-1.09759
1,32.7977,10.6721,-7.79341
1,28.6088,-16.7721,6.06872
1,25.8008,-18.783,5.44474
1,24.6558,-17.2961,8.53083
1,24.6761,-17.679,13.4612
1,25.8846,17.9428,-14.2837
1,30.6356,19.694,-4.89035
1,36.8308,19.1678,3.33241
1,44.2162,12.7106,2.22825
1,39.4241,-3.51606,1.54367
1,40.9931,5.26666,-1.05593
1,41.5043,11.1507,1.46397
1,39.6536,17.0365,3.08758
1,34.8853,19.5599,2.23583
1,27.9687,19.1836,-3.69033
1,20.952,20.347,-11.2396
1,23.6469,15.6444,-13.1768
1,27.4281,-12.7439,12.7245
1,29.7674,-14.7307,12.073
1,31.1229,-14.2925,13.3635
1,33.7382,15.5651,-6.96018
1,38.5358,17.1364,1.51975
1,44.371,15.8349,5.29343
1,48.9738,12.8422,4.68183
1,51.6084,11.7607,1.79685
1,23.5314,-12.5495,-2.35147
1,27.2971,-8.79329,2.86999
1,30.6972,8.32359,-4.50881
1,31.7925,11.5596,0.122242
1,30.0213,11.3777,4.17081
1,26.488,12.1634,1.51482
1,26.8325,11.5761,-5.33396
1,42.4759,-9.79371,-3.10242
1,42.5165,-2.95285,0.378812
1,42.6299,3.96357,0.691204
1,43.5472,3.21091,1.97661
1,44.6021,2.4239,0.290419
1,-44.784,20.3112,6.81126
1,-43.3951,28.6342,5.39441
1,-40.4628,26.2972,3.58946
1,-37.5672,14.8171,2.82684
1,-37.5149,13.3674,-9.12555
1,-40.5559,-29.1213,19.3242
1,-52.9279,-38.1498,21.3114
1,-68.2782,-36.2668,18.7959
1,-77.234,-29.6577,14.2362
1,-80.0963,-21.1333,9.50637
1,-80.01,-14.7671,5.34451
1,-79.7036,-12.2316,2.55639
1,-80.0203,-12.5589,1.80729
1,-80.6035,-13.5204,1.22889
