Name	Activity	SsCH3	SdCH2	SssCH2	SdsCH	SaaCH	SsssCH	SdssC	SaasC	SaaaC	SssssC	SsNH2	SssNH2p	SssNH	SaaNH	SsssNHp	SdsN	SaaN	SsssN	SddsN	SsOH	SdO	SssO	SaaO	SsF	SssS	SsCl	SsBr	SsI	SsCH3_acnt	SdCH2_acnt	SssCH2_acnt	SdsCH_acnt	SaaCH_acnt	SsssCH_acnt	SdssC_acnt	SaasC_acnt	SaaaC_acnt	SssssC_acnt	SsNH2_acnt	SssNH2p_acnt	SssNH_acnt	SaaNH_acnt	SsssNHp_acnt	SdsN_acnt	SaaN_acnt	SsssN_acnt	SddsN_acnt	SsOH_acnt	SdO_acnt	SssO_acnt	SaaO_acnt	SsF_acnt	SssS_acnt	SsCl_acnt	SsBr_acnt	SsI_acnt	x0	x1	x2	xp3	xp4	xp5	xp6	xp7	xp8	xp9	xp10	xc3	xc4	xpc4	xch3	xch4	xch5	xch6	xch7	xch8	xch9	xch10	xv0	xv1	xv2	xvp3	xvp4	xvp5	xvp6	xvp7	xvp8	xvp9	xvp10	xvc3	xvc4	xvpc4	xvch3	xvch4	xvch5	xvch6	xvch7	xvch8	xvch9	xvch10	SHsOH	SHsNH2	SHssNH	SHother	Hmax	Gmax	Hmin	Gmin	Hmaxpos	SHBint2	SHBint3	SHBint4	SHBint5	SHBint2_Acnt	SHBint3_Acnt	SHBint4_Acnt	SHBint5_Acnt	SHBint6_Acnt	SHBint7_Acnt	SHBint8_Acnt	SHBint9_Acnt	SHBint10_Acnt	k0	k1	k2	k3	ka1	ka2	ka3	LogP	LD50	fw	nvx	nelem	nrings	ncirc	phia	knotp	knotpv	numHBa	numHBd	SHHBd	SHBa	Qs	Qsv	Qv	ABSQ	ABSQon	MaxHp	MaxNeg	MaxQp	Polarizability	Chiral_Flag
DMAM23_1_33_GM	9.200000e+00	5.434800e+00	0.000000e+00	8.599300e+00	0.000000e+00	5.445000e+00	1.661300e+00	-5.760000e-02	1.654000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.264600e+00	0.000000e+00	1.776100e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.283420e+01	1.072160e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	7.000000e+00	0.000000e+00	3.000000e+00	3.000000e+00	1.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.400000e+01	3.140900e+01	2.974480e+01	3.091560e+01	3.258180e+01	3.309390e+01	2.841270e+01	2.757180e+01	2.523160e+01	2.405330e+01	2.368670e+01	4.938500e+00	0.000000e+00	1.609870e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.995000e-01	0.000000e+00	-5.440000e-02	0.000000e+00	0.000000e+00	7.700000e+01	4.192800e+01	3.937940e+01	4.044910e+01	4.201410e+01	4.157750e+01	3.537270e+01	3.420070e+01	3.146760e+01	2.998620e+01	2.953060e+01	6.876200e+00	0.000000e+00	2.208260e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.689000e-01	0.000000e+00	-5.440000e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.891100e+00	1.398050e+01	1.891100e+00	1.283420e+01	4.162000e-01	-5.760000e-02	1.891100e+00	2.427070e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.314230e+01	1.975310e+01	9.273900e+00	4.466000e+00	1.851900e+01	8.407200e+00	3.949700e+00	4.811000e+00	3.211100e+00	3.474777e+02	2.500000e+01	4.000000e+00	3.000000e+00	4.000000e+00	6.227700e+00	-1.116020e+01	-1.520640e+01	4.000000e+00	1.000000e+00	1.891100e+00	2.682050e+01	9.052400e+00	9.535000e-01	1.354200e+00	4.401100e+00	1.691500e+00	2.208000e-01	-4.316000e-01	2.397000e-01	1.199700e+01	0.000000e+00
FCP_P_GM	5.700000e+00	1.496800e+00	0.000000e+00	4.520700e+00	0.000000e+00	9.743100e+00	1.069000e-01	-2.077000e-01	2.414200e+00	0.000000e+00	0.000000e+00	5.769100e+00	0.000000e+00	3.067100e+00	0.000000e+00	1.430800e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.262770e+01	5.253000e+00	0.000000e+00	1.300790e+01	0.000000e+00	6.048100e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	6.000000e+00	1.000000e+00	1.000000e+00	6.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	5.800000e+01	3.349190e+01	3.082340e+01	2.903510e+01	2.877780e+01	3.042890e+01	2.414750e+01	2.149640e+01	1.997420e+01	1.924770e+01	1.918130e+01	4.960200e+00	0.000000e+00	1.291570e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.110000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.077780e+01	4.807820e+01	4.398830e+01	4.067250e+01	3.996860e+01	4.165530e+01	3.291740e+01	2.847270e+01	2.594940e+01	2.490110e+01	2.484570e+01	7.528100e+00	0.000000e+00	1.918610e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.601000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.686900e+00	1.916200e+00	1.521550e+01	1.916200e+00	1.300790e+01	7.580000e-01	-2.145000e-01	1.916200e+00	2.419700e+01	1.020270e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	4.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	3.623860e+01	2.170270e+01	1.015630e+01	5.990400e+00	1.991850e+01	8.906000e+00	5.119800e+00	4.158100e+00	5.848900e+00	3.928809e+02	2.700000e+01	6.000000e+00	3.000000e+00	3.000000e+00	6.570200e+00	-7.955400e+00	-1.165800e+01	6.000000e+00	2.000000e+00	3.603100e+00	4.577300e+01	7.099800e+00	7.061000e-01	1.008000e+00	4.889500e+00	1.614600e+00	2.200000e-01	-4.350000e-01	2.394000e-01	1.189900e+01	0.000000e+00
IABN_P_GM	1.000000e-01	3.179900e+00	0.000000e+00	6.937800e+00	0.000000e+00	1.453840e+01	1.422800e+00	-7.110000e-02	3.998800e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.310300e+00	0.000000e+00	1.700400e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.314840e+01	1.091340e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.207400e+00	2.000000e+00	0.000000e+00	6.000000e+00	0.000000e+00	7.000000e+00	3.000000e+00	1.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	6.600000e+01	3.869170e+01	3.667060e+01	3.752870e+01	4.054920e+01	4.334370e+01	3.802560e+01	3.780980e+01	3.646910e+01	3.725470e+01	3.793960e+01	5.957100e+00	0.000000e+00	1.838170e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.744000e-01	0.000000e+00	-5.440000e-02	0.000000e+00	0.000000e+00	9.415560e+01	5.195770e+01	4.843650e+01	4.915530e+01	5.222990e+01	5.453760e+01	4.704450e+01	4.677170e+01	4.523470e+01	4.609810e+01	4.687190e+01	7.989000e+00	0.000000e+00	2.478870e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.169000e-01	0.000000e+00	-5.440000e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.935000e+00	1.868580e+01	1.935000e+00	1.314840e+01	5.748000e-01	-7.110000e-02	1.935000e+00	2.544180e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.130330e+01	2.316800e+01	1.074480e+01	5.506800e+00	2.189480e+01	9.869900e+00	4.964500e+00	4.443100e+00	4.997700e+00	5.214183e+02	3.000000e+01	5.000000e+00	4.000000e+00	5.000000e+00	7.203300e+00	-1.242460e+01	-1.679970e+01	4.000000e+00	1.000000e+00	1.935000e+00	2.737210e+01	1.086250e+01	9.253000e-01	1.303500e+00	5.026000e+00	1.648700e+00	2.216000e-01	-4.185000e-01	2.429000e-01	1.702500e+01	0.000000e+00
JTC11_P_GM	2.700000e+00	5.245800e+00	0.000000e+00	5.144100e+00	0.000000e+00	1.414350e+01	2.039000e-01	-9.930000e-02	4.246400e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.165200e+00	0.000000e+00	1.572500e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.271170e+01	1.066620e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.000000e+00	1.000000e+00	1.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.800000e+01	3.324220e+01	3.027680e+01	2.917380e+01	2.892420e+01	2.895400e+01	2.240930e+01	2.165430e+01	2.028620e+01	1.910810e+01	1.907910e+01	4.608000e+00	0.000000e+00	1.298350e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.163000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.700000e+01	4.702870e+01	4.251170e+01	4.092960e+01	4.033580e+01	3.941520e+01	3.007170e+01	2.874320e+01	2.647450e+01	2.473780e+01	2.458910e+01	6.767100e+00	0.000000e+00	1.940170e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.626000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.902800e+00	1.703270e+01	1.902800e+00	1.271170e+01	5.567000e-01	-9.930000e-02	1.902800e+00	2.418840e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.623860e+01	2.170270e+01	1.068380e+01	5.990400e+00	1.970440e+01	9.239400e+00	5.018800e+00	4.746900e+00	4.571400e+00	3.694839e+02	2.700000e+01	4.000000e+00	3.000000e+00	3.000000e+00	6.742800e+00	-8.375400e+00	-1.263460e+01	4.000000e+00	1.000000e+00	1.902800e+00	2.654320e+01	9.236800e+00	8.975000e-01	1.273400e+00	4.751600e+00	1.690500e+00	2.208000e-01	-4.316000e-01	2.387000e-01	1.122300e+01	0.000000e+00
JTC13_P_GM_19	5.100000e+00	4.802500e+00	0.000000e+00	4.985900e+00	0.000000e+00	1.360250e+01	1.834000e-01	-1.117000e-01	3.737400e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.156300e+00	0.000000e+00	1.536700e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.272840e+01	1.587860e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.000000e+00	1.000000e+00	1.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.000000e+01	3.430800e+01	3.119740e+01	3.028050e+01	2.980130e+01	2.980040e+01	2.369620e+01	2.279220e+01	2.130370e+01	2.001410e+01	1.997330e+01	4.696100e+00	0.000000e+00	1.347340e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.163000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.300000e+01	4.970290e+01	4.472030e+01	4.307810e+01	4.197370e+01	4.106100e+01	3.223890e+01	3.059460e+01	2.800650e+01	2.605370e+01	2.594390e+01	7.113100e+00	0.000000e+00	2.042750e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.626000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.912500e+00	1.773360e+01	1.912500e+00	1.272840e+01	7.129000e-01	-1.117000e-01	1.912500e+00	2.434300e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.811220e+01	2.268000e+01	1.140750e+01	6.250000e+00	2.063930e+01	9.908900e+00	5.257900e+00	4.654300e+00	4.639200e+00	3.854832e+02	2.800000e+01	4.000000e+00	3.000000e+00	3.000000e+00	7.304000e+00	-8.777300e+00	-1.331430e+01	5.000000e+00	1.000000e+00	1.912500e+00	3.176330e+01	9.138900e+00	8.548000e-01	1.212300e+00	5.123700e+00	2.073200e+00	2.208000e-01	-4.316000e-01	2.397000e-01	1.122300e+01	0.000000e+00
JTC14_P_GM	2.610000e+02	3.050000e+00	0.000000e+00	3.918600e+00	0.000000e+00	1.209800e+01	6.290000e-02	-1.871000e-01	2.300000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.079200e+00	0.000000e+00	1.281300e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.301000e-01	0.000000e+00	3.512280e+01	1.060450e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.000000e+00	1.000000e+00	1.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	3.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.200000e+01	3.565870e+01	3.294480e+01	3.251070e+01	3.231720e+01	3.149830e+01	2.513600e+01	2.374590e+01	2.227470e+01	2.198850e+01	2.128180e+01	5.312500e+00	0.000000e+00	1.601330e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.163000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.030000e+02	5.377790e+01	4.901400e+01	4.712880e+01	4.641210e+01	4.389950e+01	3.460140e+01	3.216590e+01	2.934180e+01	2.887010e+01	2.802450e+01	8.488000e+00	0.000000e+00	2.497920e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.626000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.938800e+00	1.768190e+01	1.938800e+00	1.272450e+01	8.064000e-01	-3.301000e-01	1.938800e+00	2.467070e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	4.000000e+00	0.000000e+00	4.060340e+01	2.365870e+01	1.157140e+01	6.257200e+00	2.122440e+01	9.817100e+00	5.113700e+00	4.177000e+00	8.111900e+00	4.004545e+02	2.900000e+01	4.000000e+00	3.000000e+00	3.000000e+00	7.184900e+00	-1.070080e+01	-1.649120e+01	6.000000e+00	1.000000e+00	1.938800e+00	4.847640e+01	7.424000e+00	6.841000e-01	9.755000e-01	4.594100e+00	1.690500e+00	2.208000e-01	-4.316000e-01	2.387000e-01	1.006200e+01	0.000000e+00
JTC16_P_GM	7.600000e+00	3.158800e+00	0.000000e+00	1.284940e+01	0.000000e+00	5.426600e+00	1.180000e+00	-6.810000e-02	1.642200e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.197500e+00	0.000000e+00	1.723500e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.270570e+01	1.068420e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	1.000000e+01	0.000000e+00	3.000000e+00	2.000000e+00	1.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.600000e+01	3.192670e+01	2.877590e+01	2.801850e+01	2.785150e+01	2.734140e+01	2.106150e+01	2.044290e+01	1.920760e+01	1.808220e+01	1.734270e+01	4.142700e+00	0.000000e+00	1.222820e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.226000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.900000e+01	4.236050e+01	3.817750e+01	3.726550e+01	3.688610e+01	3.532610e+01	2.714770e+01	2.610160e+01	2.398400e+01	2.239300e+01	2.136970e+01	5.979800e+00	0.000000e+00	1.792490e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.952000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.879600e+00	1.412300e+01	1.879600e+00	1.270570e+01	4.433000e-01	-6.810000e-02	1.879600e+00	2.388170e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.438110e+01	2.072700e+01	1.051860e+01	5.750000e+00	1.949040e+01	9.603500e+00	5.141200e+00	5.881100e+00	5.219300e+00	3.615046e+02	2.600000e+01	4.000000e+00	3.000000e+00	3.000000e+00	7.199100e+00	-8.085500e+00	-1.194510e+01	4.000000e+00	1.000000e+00	1.879600e+00	2.658750e+01	9.646900e+00	9.514000e-01	1.341400e+00	4.665900e+00	1.687400e+00	2.208000e-01	-4.316000e-01	2.356000e-01	1.277100e+01	0.000000e+00
JTC1_P_GM	1.400000e+00	3.117000e+00	0.000000e+00	4.967300e+00	0.000000e+00	1.338210e+01	1.828000e-01	-1.140000e-01	3.601500e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.147800e+00	0.000000e+00	1.529400e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.269930e+01	1.064860e+01	0.000000e+00	0.000000e+00	0.000000e+00	5.949300e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.000000e+00	1.000000e+00	1.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	5.800000e+01	3.324220e+01	3.027680e+01	2.917380e+01	2.892420e+01	2.895400e+01	2.240930e+01	2.165430e+01	2.028620e+01	1.910810e+01	1.907910e+01	4.608000e+00	0.000000e+00	1.298350e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.163000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.677780e+01	4.691060e+01	4.238900e+01	4.085500e+01	4.028290e+01	3.934250e+01	3.001610e+01	2.870250e+01	2.644330e+01	2.471200e+01	2.454610e+01	6.729800e+00	0.000000e+00	1.935170e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.626000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.908400e+00	1.679750e+01	1.908400e+00	1.269930e+01	7.441000e-01	-1.140000e-01	1.908400e+00	2.423460e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	3.623860e+01	2.170270e+01	1.068380e+01	5.990400e+00	1.998670e+01	9.440300e+00	5.152100e+00	4.082200e+00	5.099900e+00	3.899020e+02	2.700000e+01	5.000000e+00	3.000000e+00	3.000000e+00	6.988100e+00	-8.375400e+00	-1.262190e+01	5.000000e+00	1.000000e+00	1.908400e+00	3.244500e+01	8.588800e+00	8.345000e-01	1.184100e+00	4.702400e+00	1.691000e+00	2.208000e-01	-4.316000e-01	2.392000e-01	1.237700e+01	0.000000e+00
JTC21_P_GM	2.840000e+01	3.020300e+00	0.000000e+00	3.937400e+00	0.000000e+00	1.051140e+01	4.610000e-02	-2.065000e-01	1.581000e+00	0.000000e+00	-4.312100e+00	0.000000e+00	0.000000e+00	3.056900e+00	0.000000e+00	1.290900e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.270090e+01	1.057300e+01	0.000000e+00	3.805080e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.000000e+00	1.000000e+00	1.000000e+00	5.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.400000e+01	3.710820e+01	3.486520e+01	3.287930e+01	3.178860e+01	3.159680e+01	2.652110e+01	2.526270e+01	2.349570e+01	2.194910e+01	2.182010e+01	6.550200e+00	3.288000e-01	1.679200e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.163000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.110000e+02	5.596590e+01	5.403730e+01	4.785900e+01	4.546610e+01	4.386560e+01	3.679870e+01	3.452410e+01	3.122740e+01	2.878480e+01	2.835840e+01	1.251090e+01	1.119200e+00	2.778870e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.626000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.938300e+00	1.806900e+01	1.938300e+00	1.270090e+01	7.966000e-01	-4.312100e+00	1.938300e+00	2.461760e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.047400e+01	2.463870e+01	1.122770e+01	6.750000e+00	2.242580e+01	9.698600e+00	5.675700e+00	5.282100e+00	4.121800e+00	4.234552e+02	3.000000e+01	5.000000e+00	3.000000e+00	3.000000e+00	7.250000e+00	-1.024170e+01	-1.527780e+01	7.000000e+00	1.000000e+00	1.938300e+00	6.438160e+01	6.486700e+00	5.931000e-01	8.517000e-01	5.530800e+00	1.690500e+00	2.208000e-01	-4.316000e-01	4.174000e-01	1.095000e+01	0.000000e+00
JTC22_P_GM	2.580000e+01	2.990300e+00	0.000000e+00	3.085200e+00	0.000000e+00	1.083260e+01	-3.240000e-02	-2.485000e-01	9.902000e-01	0.000000e+00	-4.349100e+00	0.000000e+00	0.000000e+00	3.013400e+00	0.000000e+00	1.079800e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.270990e+01	1.055070e+01	0.000000e+00	3.962780e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.000000e+00	1.000000e+00	1.000000e+00	5.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.400000e+01	3.715870e+01	3.514270e+01	3.398490e+01	3.393640e+01	3.283380e+01	2.660320e+01	2.499590e+01	2.314360e+01	2.326440e+01	2.264690e+01	6.679500e+00	3.288000e-01	1.827560e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.163000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.110000e+02	5.600180e+01	5.427620e+01	4.912070e+01	4.867090e+01	4.572220e+01	3.658910e+01	3.385900e+01	3.039510e+01	3.044920e+01	2.973530e+01	1.262980e+01	1.119200e+00	2.959920e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.626000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.954700e+00	1.818460e+01	1.954700e+00	1.320930e+01	8.157000e-01	-4.349100e+00	1.954700e+00	2.484340e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.000000e+00	0.000000e+00	4.167820e+01	2.463870e+01	1.122770e+01	6.515200e+00	2.242580e+01	9.698600e+00	5.470300e+00	4.679500e+00	4.051400e+00	4.234552e+02	3.000000e+01	5.000000e+00	3.000000e+00	3.000000e+00	7.250000e+00	-1.159610e+01	-1.696940e+01	7.000000e+00	1.000000e+00	1.954700e+00	6.590180e+01	6.486700e+00	5.931000e-01	8.517000e-01	5.563400e+00	1.690500e+00	2.208000e-01	-4.316000e-01	4.179000e-01	1.095000e+01	0.000000e+00
